"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Comment","Derivation_Method","Derivation_Method_Description","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Calculated_Result_System_ID"
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/19/2015 5:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","28.048","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064716
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/21/2014 2:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","17.534","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064652
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/27/2015 4:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","35.662","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064611
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/20/2015 3:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","22.058","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064604
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",7/5/2015 6:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","34.836","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064577
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/2/2015 9:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","7.041","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064072
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/16/2015 4:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","17.463","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086064040
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/9/2015 6:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","23.352","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086071193
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",1/29/2015 4:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","5.591","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086071171
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/13/2015 2:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","10.956","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086071145
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",3/2/2015 2:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","7.116","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086070841
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/23/2015 4:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","6.813","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086070836
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/12/2014 3:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","18.604","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086070788
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",3/28/2015 4:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","17.011","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069582
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",3/29/2015 3:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","18.628","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069563
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",1/4/2015 11:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","7.619","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069551
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/20/2015 4:30:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","27.776","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069529
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/14/2015 3:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","14.649","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069510
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",1/11/2015 3:00:00 PM,,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily maximum)","4.324","deg C","","","","DailyMaximum","Calculated maximum daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Maximum","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086069112
